Age,Job,Marital,EducationLevel,HasDefault,HousingLoan,HasLoan,ContactType,ContactMonth,ContactDay,ThisCampaignContact,PreviousCampaignContact,PreviousOutcome,EuriborRate3Month,NumberOfEmployees,Success
66,retired,married,6,No,No,Yes,Celullar,aug,mon,1,0,Not-Exist,0.843,5076.2,0
69,housemaid,married,1,No,No,No,Telephone,aug,mon,4,0,Not-Exist,0.843,5076.2,0
58,retired,married,6,No,Yes,No,Telephone,aug,mon,1,0,Not-Exist,0.843,5076.2,0
88,retired,married,6,No,Yes,No,Celullar,aug,mon,1,0,Not-Exist,0.843,5076.2,0
40,admin.,married,6,No,Yes,No,Celullar,aug,mon,1,2,No,0.843,5076.2,0
57,retired,married,6,No,Yes,No,Celullar,aug,mon,1,0,Not-Exist,0.843,5076.2,0
47,self-employed,married,6,No,Yes,No,Celullar,aug,mon,2,0,Not-Exist,0.843,5076.2,0
64,retired,married,3,No,Yes,No,Celullar,aug,mon,2,1,Yes,0.843,5076.2,0
57,retired,married,6,No,No,No,Celullar,aug,mon,2,1,No,0.843,5076.2,0
49,technician,divorced,5,No,No,No,Celullar,aug,tue,2,0,Not-Exist,0.838,5076.2,0
25,admin.,single,6,No,No,No,Telephone,aug,tue,3,0,Not-Exist,0.838,5076.2,0
66,retired,married,1,Unknown,Yes,No,Celullar,aug,tue,2,0,Not-Exist,0.838,5076.2,1
81,retired,married,5,No,No,No,Celullar,aug,tue,3,0,Not-Exist,0.838,5076.2,0
44,technician,divorced,5,No,No,No,Celullar,aug,tue,3,0,Not-Exist,0.838,5076.2,0
43,services,married,5,No,No,Yes,Celullar,aug,tue,2,2,Yes,0.838,5076.2,0
38,student,single,4,No,Yes,Yes,Celullar,aug,tue,2,0,Not-Exist,0.838,5076.2,0
63,housemaid,married,1,No,No,No,Celullar,aug,tue,1,1,No,0.838,5076.2,1
51,admin.,divorced,5,No,Yes,No,Celullar,aug,tue,1,1,Yes,0.838,5076.2,1
58,retired,married,5,No,No,No,Celullar,aug,tue,4,0,Not-Exist,0.838,5076.2,0
51,admin.,divorced,5,No,Yes,No,Celullar,aug,tue,1,1,No,0.838,5076.2,0
51,admin.,divorced,5,No,No,No,Celullar,aug,tue,1,2,No,0.838,5076.2,0
54,technician,married,7,No,Yes,No,Celullar,aug,tue,2,0,Not-Exist,0.838,5076.2,0
63,technician,married,4,No,Yes,No,Celullar,aug,tue,1,0,Not-Exist,0.838,5076.2,0
63,technician,married,4,No,Yes,No,Celullar,aug,tue,1,1,No,0.838,5076.2,0
63,technician,married,4,No,No,No,Celullar,aug,tue,1,1,No,0.838,5076.2,0
64,unknown,married,4,No,No,No,Celullar,aug,tue,1,0,Not-Exist,0.838,5076.2,0
58,retired,married,5,No,No,No,Celullar,aug,tue,2,0,Not-Exist,0.838,5076.2,1
54,retired,married,7,Unknown,No,No,Celullar,aug,tue,1,0,Not-Exist,0.838,5076.2,0
63,housemaid,married,1,No,No,No,Celullar,aug,tue,1,0,Not-Exist,0.838,5076.2,1
54,retired,married,7,Unknown,No,No,Celullar,aug,tue,2,0,Not-Exist,0.838,5076.2,1
60,housemaid,divorced,7,No,Yes,No,Celullar,aug,tue,3,1,No,0.838,5076.2,0
62,retired,married,7,No,Yes,No,Celullar,aug,tue,3,1,Yes,0.838,5076.2,1
58,retired,married,5,No,No,No,Celullar,aug,tue,5,0,Not-Exist,0.838,5076.2,0
58,retired,married,5,No,Yes,No,Celullar,aug,tue,6,1,Yes,0.838,5076.2,1
53,admin.,divorced,5,No,Yes,No,Celullar,aug,tue,2,1,Yes,0.838,5076.2,0
56,services,single,5,No,No,Yes,Celullar,aug,tue,3,0,Not-Exist,0.838,5076.2,1
43,admin.,married,5,No,Yes,No,Celullar,aug,tue,2,2,Yes,0.838,5076.2,1
43,admin.,married,6,No,No,Yes,Celullar,aug,tue,3,1,Yes,0.838,5076.2,0
67,retired,divorced,6,No,Yes,No,Celullar,aug,wed,5,1,No,0.8340000000000001,5076.2,0
27,admin.,single,5,No,No,No,Telephone,aug,wed,3,0,Not-Exist,0.8340000000000001,5076.2,1
49,entrepreneur,single,6,No,Yes,No,Celullar,aug,wed,6,1,Yes,0.8340000000000001,5076.2,0
42,retired,divorced,0,No,No,No,Telephone,aug,wed,3,0,Not-Exist,0.8340000000000001,5076.2,1
59,technician,married,7,No,Yes,No,Telephone,aug,wed,3,1,No,0.8340000000000001,5076.2,0
57,retired,married,6,No,Yes,No,Celullar,aug,wed,1,1,No,0.8340000000000001,5076.2,0
59,technician,married,7,No,Yes,No,Celullar,aug,wed,4,0,Not-Exist,0.8340000000000001,5076.2,1
28,admin.,married,6,No,Yes,No,Celullar,aug,wed,1,1,No,0.8340000000000001,5076.2,0
80,retired,married,1,No,Yes,No,Celullar,aug,wed,1,0,Not-Exist,0.8340000000000001,5076.2,1
80,retired,married,1,No,Yes,No,Celullar,aug,wed,1,2,Yes,0.8340000000000001,5076.2,0
78,retired,married,1,No,No,Yes,Celullar,aug,wed,1,0,Not-Exist,0.8340000000000001,5076.2,0
56,housemaid,married,1,No,Yes,No,Celullar,aug,wed,3,0,Not-Exist,0.8340000000000001,5076.2,0
42,retired,divorced,0,No,No,No,Celullar,aug,wed,4,0,Not-Exist,0.8340000000000001,5076.2,0
28,student,single,4,No,No,No,Celullar,aug,thu,4,1,No,0.8290000000000001,5076.2,1
24,self-employed,single,6,No,No,No,Celullar,aug,thu,3,0,Not-Exist,0.8290000000000001,5076.2,0
71,retired,married,6,No,No,No,Celullar,aug,thu,1,0,Not-Exist,0.8290000000000001,5076.2,0
71,retired,married,6,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,0.8290000000000001,5076.2,0
59,admin.,single,6,No,No,No,Celullar,aug,thu,3,1,Yes,0.8290000000000001,5076.2,1
46,housemaid,married,1,No,Unknown,Unknown,Celullar,aug,thu,2,0,Not-Exist,0.8290000000000001,5076.2,0
51,admin.,married,6,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,0.8290000000000001,5076.2,1
46,admin.,married,6,No,Yes,No,Celullar,aug,thu,3,0,Not-Exist,0.8290000000000001,5076.2,1
50,admin.,married,6,No,No,Yes,Celullar,aug,thu,1,2,No,0.8290000000000001,5076.2,1
46,self-employed,married,6,No,Yes,No,Celullar,aug,thu,2,0,Not-Exist,0.8290000000000001,5076.2,0
58,retired,divorced,5,No,No,No,Celullar,aug,thu,2,1,No,0.8290000000000001,5076.2,1
31,admin.,single,6,No,No,No,Celullar,aug,thu,1,1,Yes,0.8290000000000001,5076.2,1
42,admin.,divorced,6,No,Yes,No,Celullar,aug,thu,1,0,Not-Exist,0.8290000000000001,5076.2,0
31,admin.,single,6,No,Yes,No,Celullar,aug,fri,2,0,Not-Exist,0.825,5076.2,0
36,housemaid,single,6,No,Unknown,Unknown,Celullar,aug,fri,2,1,Yes,0.825,5076.2,0
59,retired,married,4,No,No,No,Celullar,aug,fri,2,0,Not-Exist,0.825,5076.2,0
48,management,married,6,Unknown,Yes,No,Celullar,aug,fri,3,1,No,0.825,5076.2,0
45,services,married,5,No,Yes,No,Celullar,aug,fri,3,1,No,0.825,5076.2,0
28,student,single,4,No,Yes,No,Telephone,aug,fri,3,0,Not-Exist,0.825,5076.2,0
27,student,single,6,No,Yes,No,Celullar,aug,fri,2,0,Not-Exist,0.825,5076.2,0
25,student,single,4,Unknown,Yes,No,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,0
25,student,single,4,Unknown,No,No,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,0
25,student,single,4,Unknown,Yes,No,Celullar,aug,fri,1,2,No,0.825,5076.2,0
25,student,single,4,Unknown,Yes,No,Celullar,aug,fri,1,2,No,0.825,5076.2,0
25,student,single,4,Unknown,Yes,No,Celullar,aug,fri,1,1,No,0.825,5076.2,0
24,student,single,5,No,No,No,Celullar,aug,fri,1,2,No,0.825,5076.2,0
24,student,single,5,No,Yes,No,Telephone,aug,fri,1,0,Not-Exist,0.825,5076.2,0
33,admin.,married,5,No,No,No,Celullar,aug,fri,3,1,Yes,0.825,5076.2,1
43,technician,single,7,No,No,No,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,0
26,student,single,5,No,No,No,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,0
55,entrepreneur,divorced,3,No,Yes,No,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,1
26,student,single,6,No,No,Yes,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,1
62,retired,married,7,No,Yes,Yes,Celullar,aug,fri,2,1,No,0.825,5076.2,1
44,admin.,married,5,No,No,No,Celullar,aug,fri,1,0,Not-Exist,0.825,5076.2,0
34,technician,married,6,No,Yes,No,Celullar,aug,fri,3,0,Not-Exist,0.825,5076.2,0
28,student,single,7,No,No,No,Celullar,aug,fri,2,0,Not-Exist,0.825,5076.2,0
44,management,married,4,No,Yes,No,Celullar,aug,fri,2,0,Not-Exist,0.825,5076.2,0
26,student,single,5,No,Yes,No,Celullar,aug,fri,2,2,No,0.825,5076.2,1
72,unknown,married,4,No,Yes,Yes,Celullar,aug,fri,8,1,No,0.825,5076.2,1
45,technician,married,5,No,Yes,No,Celullar,aug,fri,2,0,Not-Exist,0.825,5076.2,0
30,student,married,6,No,No,No,Celullar,aug,mon,2,2,Yes,0.821,5076.2,1
51,technician,married,7,No,Yes,No,Celullar,aug,mon,2,1,No,0.821,5076.2,0
40,technician,married,5,No,Yes,No,Celullar,aug,mon,2,2,No,0.821,5076.2,0
26,self-employed,single,6,No,Yes,No,Celullar,aug,mon,2,1,No,0.821,5076.2,0
40,technician,married,5,No,No,No,Celullar,aug,mon,3,0,Not-Exist,0.821,5076.2,0
73,retired,married,6,No,No,No,Telephone,aug,mon,4,0,Not-Exist,0.821,5076.2,0
36,admin.,married,5,No,No,No,Celullar,aug,mon,5,0,Not-Exist,0.821,5076.2,0
73,retired,married,1,No,Unknown,Unknown,Celullar,aug,mon,3,1,No,0.821,5076.2,1
38,technician,married,7,No,Unknown,Unknown,Telephone,aug,mon,2,1,Yes,0.821,5076.2,1
36,technician,single,7,No,Yes,No,Celullar,aug,mon,1,1,No,0.821,5076.2,0
73,retired,divorced,5,No,Yes,No,Celullar,aug,mon,1,0,Not-Exist,0.821,5076.2,0
40,technician,married,5,No,Yes,No,Celullar,aug,mon,1,0,Not-Exist,0.821,5076.2,0
30,student,married,6,No,Yes,No,Celullar,aug,mon,3,1,Yes,0.821,5076.2,1
29,admin.,single,6,No,Yes,Yes,Celullar,aug,mon,12,0,Not-Exist,0.821,5076.2,0
53,admin.,married,6,No,Yes,No,Celullar,aug,mon,1,2,No,0.821,5076.2,0
53,admin.,married,6,No,Yes,No,Celullar,aug,mon,1,1,No,0.821,5076.2,1
38,admin.,married,5,No,Yes,No,Celullar,aug,mon,1,1,No,0.821,5076.2,0
38,admin.,married,5,No,Yes,No,Celullar,aug,mon,1,2,No,0.821,5076.2,1
33,self-employed,married,6,No,Yes,No,Celullar,aug,mon,3,0,Not-Exist,0.821,5076.2,0
31,management,married,6,No,Yes,Yes,Celullar,aug,mon,2,0,Not-Exist,0.821,5076.2,1
59,self-employed,married,6,No,Yes,No,Telephone,aug,mon,1,0,Not-Exist,0.821,5076.2,0
63,retired,married,6,No,Yes,No,Celullar,aug,mon,1,2,No,0.821,5076.2,0
34,admin.,married,6,No,Yes,No,Celullar,aug,mon,1,0,Not-Exist,0.821,5076.2,0
31,management,married,6,No,Yes,No,Celullar,aug,mon,2,0,Not-Exist,0.821,5076.2,0
53,admin.,married,6,Unknown,Yes,No,Celullar,sep,tue,5,0,Not-Exist,0.8190000000000001,5017.5,0
32,admin.,single,6,No,Yes,Yes,Celullar,sep,tue,2,0,Not-Exist,0.8190000000000001,5017.5,0
52,admin.,married,4,No,No,No,Telephone,sep,tue,5,0,Not-Exist,0.8190000000000001,5017.5,0
39,entrepreneur,married,2,No,Yes,No,Celullar,sep,tue,2,1,Yes,0.8190000000000001,5017.5,1
32,admin.,single,6,No,Yes,No,Celullar,sep,tue,2,0,Not-Exist,0.8190000000000001,5017.5,0
36,admin.,married,6,No,Yes,Yes,Celullar,sep,tue,2,0,Not-Exist,0.8190000000000001,5017.5,0
52,admin.,married,4,No,No,No,Telephone,sep,tue,13,2,No,0.8190000000000001,5017.5,0
35,entrepreneur,married,5,No,No,No,Celullar,sep,tue,2,0,Not-Exist,0.8190000000000001,5017.5,0
48,technician,married,3,No,No,No,Celullar,sep,tue,3,1,No,0.8190000000000001,5017.5,0
27,management,single,6,No,Yes,No,Celullar,sep,tue,2,2,Yes,0.8190000000000001,5017.5,0
38,admin.,single,6,No,Yes,Yes,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,0
38,admin.,single,6,No,Yes,No,Telephone,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,0
28,management,single,6,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,0
28,management,single,6,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,0
51,blue-collar,married,7,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,0
52,technician,married,7,No,Yes,Yes,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,0
33,admin.,married,5,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,1
54,admin.,married,4,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.8190000000000001,5017.5,1
79,retired,married,3,No,No,No,Celullar,sep,tue,1,1,No,0.8190000000000001,5017.5,1
39,entrepreneur,married,2,No,Yes,No,Celullar,sep,tue,2,0,Not-Exist,0.8190000000000001,5017.5,1
39,entrepreneur,married,2,No,No,No,Celullar,sep,tue,4,2,No,0.8190000000000001,5017.5,0
45,admin.,married,6,No,Unknown,Unknown,Celullar,sep,tue,6,1,No,0.8190000000000001,5017.5,0
19,student,single,3,No,Yes,No,Celullar,sep,wed,2,1,No,0.813,5017.5,0
37,admin.,married,6,No,Yes,No,Celullar,sep,wed,2,0,Not-Exist,0.813,5017.5,1
34,technician,married,7,No,Yes,No,Celullar,sep,wed,2,0,Not-Exist,0.813,5017.5,1
60,admin.,married,7,No,Yes,Yes,Telephone,sep,wed,3,0,Not-Exist,0.813,5017.5,0
40,unemployed,married,6,No,Yes,Yes,Celullar,sep,wed,4,0,Not-Exist,0.813,5017.5,0
34,technician,married,7,No,Yes,Yes,Celullar,sep,wed,3,0,Not-Exist,0.813,5017.5,1
60,unemployed,married,2,No,Yes,No,Celullar,sep,thu,1,1,Yes,0.809,5017.5,0
18,student,single,4,No,No,No,Celullar,sep,thu,1,1,Yes,0.809,5017.5,1
18,student,single,4,No,Yes,No,Celullar,sep,thu,1,0,Not-Exist,0.809,5017.5,0
25,admin.,single,6,No,Yes,No,Celullar,sep,thu,1,1,Yes,0.809,5017.5,0
26,admin.,single,6,No,Yes,No,Telephone,sep,thu,1,1,Yes,0.809,5017.5,1
72,retired,married,4,No,No,No,Celullar,sep,thu,1,0,Not-Exist,0.809,5017.5,0
60,management,married,6,No,Yes,Yes,Telephone,sep,thu,1,0,Not-Exist,0.809,5017.5,0
32,admin.,married,6,No,No,No,Celullar,sep,thu,1,1,No,0.809,5017.5,1
46,technician,married,7,No,Yes,Yes,Celullar,sep,thu,2,1,No,0.809,5017.5,0
60,retired,married,7,No,Yes,No,Celullar,sep,thu,1,1,No,0.809,5017.5,0
60,retired,married,7,No,Yes,No,Celullar,sep,thu,1,1,Yes,0.809,5017.5,1
44,admin.,married,6,No,Yes,No,Celullar,sep,thu,1,0,Not-Exist,0.809,5017.5,1
44,admin.,married,6,No,Yes,No,Celullar,sep,thu,1,1,Yes,0.809,5017.5,0
63,unknown,married,4,No,Yes,No,Celullar,sep,thu,1,1,No,0.809,5017.5,0
40,unknown,single,4,No,No,No,Celullar,sep,thu,1,1,No,0.809,5017.5,1
43,technician,married,5,No,Yes,No,Celullar,sep,thu,1,0,Not-Exist,0.809,5017.5,0
43,technician,married,5,No,Yes,Yes,Celullar,sep,thu,1,2,Yes,0.809,5017.5,0
26,student,single,4,No,No,No,Celullar,sep,thu,1,1,No,0.809,5017.5,0
26,student,single,4,No,Yes,Yes,Celullar,sep,thu,1,1,Yes,0.809,5017.5,1
18,student,single,4,No,Unknown,Unknown,Celullar,sep,thu,2,0,Not-Exist,0.809,5017.5,0
71,retired,married,1,No,Yes,No,Telephone,sep,thu,1,0,Not-Exist,0.809,5017.5,0
35,services,divorced,5,No,Yes,No,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,0
35,admin.,married,6,No,Yes,Yes,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,0
61,retired,married,3,No,Yes,Yes,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,0
59,management,married,6,No,Yes,No,Celullar,sep,fri,2,1,Yes,0.8029999999999999,5017.5,1
38,technician,married,7,No,Yes,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
51,technician,married,7,No,No,Yes,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,1
53,technician,married,7,No,Yes,Yes,Celullar,sep,fri,1,1,No,0.8029999999999999,5017.5,1
26,management,single,6,No,No,No,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,0
41,management,married,2,No,No,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
53,technician,married,7,No,Yes,No,Telephone,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
83,retired,married,4,No,Yes,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
45,admin.,single,5,No,No,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
40,admin.,divorced,5,No,Yes,No,Telephone,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
32,admin.,married,6,No,Yes,No,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,0
50,admin.,married,5,No,Yes,Yes,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
76,management,married,4,No,No,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
76,management,married,4,No,No,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,1
39,blue-collar,married,3,No,Yes,No,Celullar,sep,fri,1,1,Yes,0.8029999999999999,5017.5,1
72,retired,married,1,No,No,No,Celullar,sep,fri,1,2,Yes,0.8029999999999999,5017.5,1
18,student,single,4,No,Yes,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,1
31,admin.,single,6,No,No,No,Celullar,sep,fri,3,0,Not-Exist,0.8029999999999999,5017.5,0
28,student,single,5,No,No,No,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,1
71,retired,married,7,No,No,No,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
63,management,married,4,No,Yes,No,Celullar,sep,fri,2,2,No,0.8029999999999999,5017.5,0
50,admin.,married,5,No,Yes,No,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,1
39,technician,married,3,No,No,No,Celullar,sep,fri,2,1,No,0.8029999999999999,5017.5,0
46,admin.,married,5,No,Yes,Yes,Celullar,sep,fri,3,0,Not-Exist,0.8029999999999999,5017.5,0
55,admin.,single,6,No,Yes,No,Celullar,sep,fri,2,0,Not-Exist,0.8029999999999999,5017.5,0
47,admin.,married,6,No,No,No,Celullar,sep,fri,3,1,No,0.8029999999999999,5017.5,0
31,admin.,single,6,No,Yes,No,Celullar,sep,fri,7,0,Not-Exist,0.8029999999999999,5017.5,0
54,admin.,married,6,No,No,Yes,Celullar,sep,fri,1,0,Not-Exist,0.8029999999999999,5017.5,0
28,admin.,married,6,No,Yes,Yes,Celullar,sep,mon,3,1,No,0.797,5017.5,0
45,housemaid,single,1,No,No,No,Telephone,sep,mon,4,0,Not-Exist,0.797,5017.5,1
59,admin.,married,4,No,Yes,Yes,Celullar,sep,mon,3,1,Yes,0.797,5017.5,1
61,retired,married,6,No,No,No,Celullar,sep,mon,1,2,Yes,0.797,5017.5,1
59,admin.,married,4,No,No,Yes,Celullar,sep,mon,4,1,No,0.797,5017.5,1
45,housemaid,single,1,No,Yes,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,1
41,admin.,married,6,No,Yes,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
30,management,married,6,No,Yes,No,Telephone,sep,mon,1,1,No,0.797,5017.5,0
48,technician,married,7,No,Yes,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
41,admin.,married,6,No,No,No,Celullar,sep,mon,3,0,Not-Exist,0.797,5017.5,0
54,technician,married,7,No,No,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
54,technician,married,7,No,Yes,No,Telephone,sep,mon,1,0,Not-Exist,0.797,5017.5,0
25,blue-collar,single,3,No,No,No,Celullar,sep,mon,1,2,No,0.797,5017.5,0
28,technician,married,5,No,Yes,No,Celullar,sep,mon,1,1,Yes,0.797,5017.5,0
41,admin.,married,6,No,Yes,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
52,technician,married,7,No,Yes,Yes,Celullar,sep,mon,1,1,No,0.797,5017.5,1
45,admin.,married,6,No,No,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
45,admin.,married,6,No,No,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,1
61,retired,married,6,No,No,No,Telephone,sep,mon,1,0,Not-Exist,0.797,5017.5,0
25,self-employed,single,6,No,Yes,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
45,admin.,married,6,No,No,No,Celullar,sep,mon,1,2,Yes,0.797,5017.5,1
28,services,single,6,No,Yes,No,Celullar,sep,mon,1,0,Not-Exist,0.797,5017.5,0
41,admin.,married,6,No,No,No,Celullar,sep,mon,2,1,No,0.797,5017.5,1
46,blue-collar,married,7,No,No,No,Celullar,sep,mon,2,0,Not-Exist,0.797,5017.5,0
39,admin.,married,6,No,No,No,Celullar,sep,mon,2,0,Not-Exist,0.797,5017.5,0
30,admin.,single,6,No,No,No,Celullar,sep,mon,6,0,Not-Exist,0.797,5017.5,1
68,retired,married,1,No,No,No,Telephone,sep,tue,1,1,No,0.7879999999999999,5017.5,0
30,self-employed,single,6,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,1
43,technician,married,7,No,No,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,1
49,admin.,married,5,No,No,No,Celullar,sep,tue,1,1,Yes,0.7879999999999999,5017.5,1
71,retired,married,1,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,1
66,management,divorced,6,No,No,No,Celullar,sep,tue,1,1,Yes,0.7879999999999999,5017.5,1
76,retired,divorced,1,No,No,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,0
39,self-employed,divorced,5,No,No,No,Celullar,sep,tue,1,1,Yes,0.7879999999999999,5017.5,1
30,self-employed,single,6,No,No,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,1
29,self-employed,single,6,No,Yes,No,Celullar,sep,tue,2,0,Not-Exist,0.7879999999999999,5017.5,1
63,retired,married,4,No,Yes,Yes,Celullar,sep,tue,1,1,No,0.7879999999999999,5017.5,0
43,technician,married,5,No,Yes,No,Celullar,sep,tue,1,1,Yes,0.7879999999999999,5017.5,1
75,retired,married,4,No,No,No,Celullar,sep,tue,1,1,No,0.7879999999999999,5017.5,1
24,student,single,3,No,Unknown,Unknown,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,1
71,retired,married,1,No,No,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,0
39,self-employed,divorced,5,No,No,No,Celullar,sep,tue,2,1,Yes,0.7879999999999999,5017.5,1
18,student,single,4,No,No,No,Telephone,sep,tue,2,0,Not-Exist,0.7879999999999999,5017.5,0
30,self-employed,single,6,No,Yes,No,Celullar,sep,tue,1,0,Not-Exist,0.7879999999999999,5017.5,0
35,services,married,5,No,No,No,Celullar,sep,tue,2,1,Yes,0.7879999999999999,5017.5,0
34,technician,married,7,No,Yes,Yes,Telephone,sep,tue,2,0,Not-Exist,0.7879999999999999,5017.5,1
53,technician,married,4,No,No,No,Celullar,sep,wed,2,0,Not-Exist,0.7809999999999999,5017.5,0
30,admin.,married,6,No,Yes,Yes,Celullar,sep,wed,5,0,Not-Exist,0.7809999999999999,5017.5,1
69,retired,married,3,No,Yes,No,Celullar,sep,wed,1,1,Yes,0.7809999999999999,5017.5,0
58,retired,married,1,No,No,No,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,1
58,retired,married,1,No,No,No,Telephone,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,0
36,services,married,5,No,Yes,Yes,Celullar,sep,wed,3,0,Not-Exist,0.7809999999999999,5017.5,1
78,unknown,married,4,No,Yes,No,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,0
78,unknown,married,4,No,Yes,No,Celullar,sep,wed,1,1,No,0.7809999999999999,5017.5,1
46,admin.,married,5,No,Yes,No,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,1
91,retired,married,6,No,Yes,Yes,Celullar,sep,wed,1,2,No,0.7809999999999999,5017.5,0
62,retired,married,6,No,Yes,No,Celullar,sep,wed,3,1,No,0.7809999999999999,5017.5,0
27,admin.,single,6,No,Yes,Yes,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,1
27,admin.,single,6,No,No,No,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,1
36,unemployed,married,4,Unknown,No,No,Celullar,sep,wed,1,1,No,0.7809999999999999,5017.5,1
32,self-employed,single,6,No,Yes,No,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,0
62,retired,married,6,No,No,No,Telephone,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,0
29,admin.,single,6,No,Yes,No,Celullar,sep,wed,2,1,No,0.7809999999999999,5017.5,0
58,housemaid,divorced,1,No,Yes,Yes,Celullar,sep,wed,1,0,Not-Exist,0.7809999999999999,5017.5,0
32,student,married,5,No,No,No,Telephone,sep,wed,5,0,Not-Exist,0.7809999999999999,5017.5,0
91,retired,married,6,No,No,Yes,Celullar,sep,wed,2,0,Not-Exist,0.7809999999999999,5017.5,0
76,retired,married,1,No,Yes,No,Celullar,sep,wed,2,1,Yes,0.7809999999999999,5017.5,1
56,admin.,married,6,No,Yes,No,Celullar,sep,thu,2,2,Yes,0.778,5017.5,1
56,entrepreneur,married,6,No,Yes,No,Celullar,sep,thu,2,0,Not-Exist,0.778,5017.5,0
42,management,married,2,No,Yes,No,Celullar,sep,thu,3,0,Not-Exist,0.778,5017.5,1
25,admin.,single,5,No,No,No,Celullar,sep,thu,1,1,Yes,0.778,5017.5,1
59,management,married,4,No,Yes,No,Celullar,sep,thu,1,0,Not-Exist,0.778,5017.5,0
56,admin.,married,5,No,No,No,Celullar,sep,thu,1,0,Not-Exist,0.778,5017.5,0
42,management,married,2,No,Yes,No,Telephone,sep,thu,3,0,Not-Exist,0.778,5017.5,1
31,technician,married,7,No,Yes,No,Celullar,sep,fri,4,0,Not-Exist,0.773,5017.5,0
69,retired,married,5,No,No,No,Celullar,sep,fri,3,0,Not-Exist,0.773,5017.5,1
69,retired,married,6,No,Yes,No,Celullar,sep,fri,8,0,Not-Exist,0.773,5017.5,0
57,management,married,1,No,Yes,No,Celullar,sep,fri,2,1,No,0.773,5017.5,0
